index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
73,UOAgent,0.7309115393666626,0.24015350268590402,0.6715393715847984,0.45048903254722683,0.5907002859569448,DivideThePies3,Shochan,0.11639053992985282,n3sO1z2PP,False,False,False,,4791664454312550783,0.8134950327051294,0.8125244378855501,0.9994606504480416,1.0
74,AwesomeNegotiator,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,AwesomeNegotiator,0.00675203105492983,nz7rILT8V,False,False,False,,6713106654600752928,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
75,AwesomeNegotiator,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,AwesomeNegotiator,0.006504952805698849,nXgiwyQAN,False,False,False,,6713106654600752928,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
76,UOAgent,0.8106015158434796,0.5209143183374337,0.6185420529451096,0.7655514895955274,0.7880765027195036,S6,UOAgent,0.012411488132784143,nu7SQUofB,False,False,False,,7852341466410856624,0.8953816200486371,0.831033573023155,0.999823922120684,1.0
77,UOAgent,0.7655514895955274,0.13140475186614992,0.7300831328396493,0.8106015158434796,0.7880765027195036,S6,UOAgent,0.07021214514679741,nkbxr0B24,False,False,False,,7852341466410856624,0.8953816200486371,0.831033573023155,0.999823922120684,1.0
78,RVFitter,0.35420037447347047,0.34365556411290143,0.016310790334477375,0.8130246346531125,0.5836125045632915,DivideThePies3,Shochan,0.06233424230595119,noaUB4ekN,False,False,False,,-5905832878100239393,0.7121467274482225,0.7111790300159387,0.9874681751262154,0.9976526765239351
79,Shochan,0.8130246346531125,0.24015350268590402,0.7839006011236954,0.35420037447347047,0.5836125045632915,DivideThePies3,RVFitter,10.216817606065888,n008MlUSO,False,False,False,,-5905832878100239393,0.7121467274482225,0.7111790300159387,0.9874681751262154,0.9976526765239351
80,AwesomeNegotiator,0.9892530450686835,0.5209143183374337,1.0,0.5191116553193436,0.7541823501940135,S6,RVFitter,0.01891097983752843,nVgohYXfI,False,False,False,,-4302353117790089438,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
81,RVFitter,0.5191116553193436,0.13140475186614992,0.44636084025313144,0.9892530450686835,0.7541823501940135,S6,AwesomeNegotiator,0.011347797233611345,nVHfVSmcv,False,False,False,,-4302353117790089438,0.8875237935827867,0.9520328562744398,0.9568227865735,1.0
82,UOAgent,0.42853521428840097,0.027441839804024756,0.41241068236325723,0.7041549421415594,0.5663450782149801,S0,Shochan,0.014114351986791007,nudQyhyv2,False,False,False,,-7458434259122206385,0.9167095093252882,0.8681706160659899,0.9684712612898456,1.0
83,Shochan,0.7041549421415594,0.5611273150736306,0.32589776484249605,0.42853521428840097,0.5663450782149801,S0,UOAgent,0.6911759080539923,ngwI30IPx,False,False,False,,-7458434259122206385,0.9167095093252882,0.8681706160659899,0.9684712612898456,1.0
84,AwesomeNegotiator,0.30484647658929986,0.19652485722914453,0.13481639144006197,0.813195694282051,0.5590210854356754,S4,AwesomeNegotiator,0.002216215943917632,nwjbk8DaT,False,False,False,,-749237799149062884,0.7619080369570905,0.7619080369570905,1.0,1.0
85,AwesomeNegotiator,0.813195694282051,0.16424952297751227,0.776483159921759,0.30484647658929986,0.5590210854356754,S4,AwesomeNegotiator,0.0022689950419589877,nHysdpCC8,False,False,False,,-749237799149062884,0.7619080369570905,0.7619080369570905,1.0,1.0
86,AwesomeNegotiator,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,AwesomeNegotiator,0.006358667800668627,n9JQYANbf,False,False,False,,-776088260527195979,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
87,AwesomeNegotiator,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,AwesomeNegotiator,0.00670337762858253,nuAAAI6Z3,False,False,False,,-776088260527195979,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
88,Shochan,0.2341757033874725,0.2341757033874725,0.0,0.47357940248705105,0.35387755293726175,DivideThePies8,AwesomeNegotiator,0.7225504608941264,nldHELPSm,False,False,False,,-3052156005496641541,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
89,AwesomeNegotiator,0.47357940248705105,0.47357940248705105,0.0,0.2341757033874725,0.35387755293726175,DivideThePies8,Shochan,0.004847337011597119,n21BY9dWG,False,False,False,,-3052156005496641541,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
90,Shochan,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,AwesomeNegotiator,0.3390118835377507,nYJpWIYK6,False,False,False,,-8391415640672031167,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
91,AwesomeNegotiator,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,Shochan,0.007429380755638704,n7VHLSQ6K,False,False,False,,-8391415640672031167,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
92,UOAgent,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,Shochan,0.0064408806938445196,newO62bk7,False,False,False,,4473477403516834006,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
93,Shochan,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,UOAgent,0.493694422984845,nFUlT5Ac3,False,False,False,,4473477403516834006,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
94,Shochan,0.27977463940327996,0.027441839804024756,0.25945265787334393,0.8068538089243602,0.54331422416382,S0,AwesomeNegotiator,1.1695873378339456,nXmlpehJp,False,False,False,,7205896680103957878,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
95,AwesomeNegotiator,0.8068538089243602,0.5611273150736306,0.559903822430771,0.27977463940327996,0.54331422416382,S0,Shochan,0.006278929635300301,nKwO5iNeA,False,False,False,,7205896680103957878,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
96,AwesomeNegotiator,0.30484647658929986,0.19652485722914453,0.13481639144006197,0.813195694282051,0.5590210854356754,S4,AwesomeNegotiator,0.0021770090534118935,nSiPwtNXF,False,False,False,,-8757998370539757362,0.7619080369570905,0.7619080369570905,1.0,1.0
97,AwesomeNegotiator,0.813195694282051,0.16424952297751227,0.776483159921759,0.30484647658929986,0.5590210854356754,S4,AwesomeNegotiator,0.0023529511236120015,nupENvu9F,False,False,False,,-8757998370539757362,0.7619080369570905,0.7619080369570905,1.0,1.0
98,AwesomeNegotiator,0.5138277892467058,0.19652485722914453,0.39491319037364847,0.35367278644758104,0.4337502878471434,S4,RVFitter,0.0023100459220586345,nFWCdaqqd,False,False,False,,-971388165558182715,0.8421745603677815,0.8421745603677815,0.7759104247545481,0.889193972936251
99,RVFitter,0.35367278644758104,0.16424952297751227,0.22665049997329756,0.5138277892467058,0.4337502878471434,S4,AwesomeNegotiator,0.0024177810118999332,nHcKfY1PG,False,False,False,,-971388165558182715,0.8421745603677815,0.8421745603677815,0.7759104247545481,0.889193972936251
100,AwesomeNegotiator,0.27977463940327996,0.027441839804024756,0.25945265787334393,0.8068538089243602,0.54331422416382,S0,AwesomeNegotiator,0.005097836765344255,natqJg5ME,False,False,False,,6978732723719645147,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
101,AwesomeNegotiator,0.8068538089243602,0.5611273150736306,0.559903822430771,0.27977463940327996,0.54331422416382,S0,AwesomeNegotiator,0.004924202730762772,nIYv30K3u,False,False,False,,6978732723719645147,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
102,RVFitter,0.30484647658929986,0.19652485722914453,0.13481639144006197,0.813195694282051,0.5590210854356754,S4,AwesomeNegotiator,0.0024431279307464138,nou82WPxa,False,False,False,,-3763607225252744321,0.7619080369570905,0.7619080369570905,1.0,1.0
103,AwesomeNegotiator,0.813195694282051,0.16424952297751227,0.776483159921759,0.30484647658929986,0.5590210854356754,S4,RVFitter,0.002503283933037892,nYJ1tiFn7,False,False,False,,-3763607225252744321,0.7619080369570905,0.7619080369570905,1.0,1.0
104,AwesomeNegotiator,0.2341757033874725,0.2341757033874725,0.0,0.47357940248705105,0.35387755293726175,DivideThePies8,AwesomeNegotiator,0.005967934965156019,nVkpaq4sT,False,False,False,,-5301534301048426320,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
105,AwesomeNegotiator,0.47357940248705105,0.47357940248705105,0.0,0.2341757033874725,0.35387755293726175,DivideThePies8,AwesomeNegotiator,0.0042627780203474686,nxfuHUj4q,False,False,False,,-5301534301048426320,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
106,RVFitter,0.7945563965560252,0.47816550427842364,0.6190404609169127,0.5294575130685506,0.6620069548122879,S1,Shochan,0.0018662470538401976,n5MVueww6,False,False,False,,-7551376960356763732,0.8596571133845143,0.9538537916420757,0.8869160047957494,0.9722446345231323
107,Shochan,0.5294575130685506,0.16875877490473085,0.4383891203365284,0.7945563965560252,0.6620069548122879,S1,RVFitter,0.055857164014014415,nNEqbMBPC,False,False,False,,-7551376960356763732,0.8596571133845143,0.9538537916420757,0.8869160047957494,0.9722446345231323
108,AwesomeNegotiator,0.47949446486985325,0.19652485722914453,0.35218215546141585,0.6383678573311099,0.5589311611004816,S4,Shochan,0.0023934139899211004,nro7QD5ZW,False,False,False,,-1148577224672863031,0.9366459727114498,0.9366459727114498,0.9998391396361664,1.0
109,Shochan,0.6383678573311099,0.16424952297751227,0.5672965165903703,0.47949446486985325,0.5589311611004816,S4,AwesomeNegotiator,0.07779990500421263,nhGHpXxc0,False,False,False,,-1148577224672863031,0.9366459727114498,0.9366459727114498,0.9998391396361664,1.0
110,RVFitter,0.2395365050231413,0.027441839804024756,0.2180791585527167,0.8346327470300077,0.5370846260265745,S0,RVFitter,0.14917433299706317,naQbYXD0D,False,False,False,,6442439207342590453,0.9208944167190245,0.9694333099783229,0.918434793901213,1.0
111,RVFitter,0.8346327470300077,0.5611273150736306,0.6231999423756884,0.2395365050231413,0.5370846260265745,S0,RVFitter,0.2046278169436846,nuevKNezG,False,False,False,,6442439207342590453,0.9208944167190245,0.9694333099783229,0.918434793901213,1.0
112,UOAgent,0.5633092094737326,0.47816550427842364,0.16658949354974578,0.6582176099624119,0.6107634097180723,S1,RVFitter,0.0023496219946537167,nxFuDVu6u,False,False,False,,1518958030327252251,0.6762177342937117,0.7766731956670216,0.8182630700249667,1.0
113,RVFitter,0.6582176099624119,0.16875877490473085,0.5948826692163951,0.5633092094737326,0.6107634097180723,S1,UOAgent,0.0023005829280009493,njjVq8I2H,False,False,False,,1518958030327252251,0.6762177342937117,0.7766731956670216,0.8182630700249667,1.0
114,RVFitter,0.29605656987689855,0.19652485722914453,0.12387653002494893,0.813195694282051,0.5546261320794748,S4,Shochan,0.002608405993669294,nCNuY70PZ,False,False,False,,-4634382802338614377,0.757475479684303,0.757475479684303,0.9921381259657219,0.9937845973576639
115,Shochan,0.813195694282051,0.16424952297751227,0.776483159921759,0.29605656987689855,0.5546261320794748,S4,RVFitter,0.07839070797490422,n4BEilnza,False,False,False,,-4634382802338614377,0.757475479684303,0.757475479684303,0.9921381259657219,0.9937845973576639
116,Shochan,0.27977463940327996,0.027441839804024756,0.25945265787334393,0.8068538089243602,0.54331422416382,S0,UOAgent,1.2045168471668148,nU8FPBQCD,False,False,False,,2044027043945946320,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
117,UOAgent,0.8068538089243602,0.5611273150736306,0.559903822430771,0.27977463940327996,0.54331422416382,S0,Shochan,0.011273916155914776,nc5ckeEEo,False,False,False,,2044027043945946320,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
118,AwesomeNegotiator,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,UOAgent,0.009080907999305055,nnjsawK7T,False,False,False,,2733686576838773125,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
119,UOAgent,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,AwesomeNegotiator,0.019888433409505524,nmPkFc7RB,False,False,False,,2733686576838773125,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
120,AwesomeNegotiator,0.8019455565772737,0.34365556411290143,0.7088863359200527,0.3652794525493091,0.5836125045632914,DivideThePies3,AwesomeNegotiator,0.06109409820055589,niOqIk475,False,False,False,,5967187768822557431,0.7794457841441026,0.7804190693379602,0.9874681751262153,1.0
121,AwesomeNegotiator,0.3652794525493091,0.24015350268590402,0.17121879920406105,0.8019455565772737,0.5836125045632914,DivideThePies3,AwesomeNegotiator,0.1010018105735071,nlqisOwCS,False,False,False,,5967187768822557431,0.7794457841441026,0.7804190693379602,0.9874681751262153,1.0
122,Shochan,0.989264394016533,0.47816550427842364,1.0,0.5035645801651734,0.7464144870908531,S1,AwesomeNegotiator,0.028676247980911285,n4FNersFb,False,False,False,,6825609638481338765,1.0,0.8995156070764436,1.0,1.0
123,AwesomeNegotiator,0.5035645801651734,0.16875877490473085,0.40691914587465794,0.989264394016533,0.7464144870908531,S1,Shochan,0.002881746011553332,nF30mjQz9,False,False,False,,6825609638481338765,1.0,0.8995156070764436,1.0,1.0
124,UOAgent,0.49426461056369175,0.3601466409842349,0.20960735407525208,0.5378605416739713,0.5160625761188316,S9,UOAgent,0.08796287832956295,nBzn2eCoW,False,False,False,,6391367801133839717,0.8887745299091578,0.8628726770515283,0.9946042082833508,1.0
125,UOAgent,0.5378605416739713,0.1373045019914979,0.4643075576575292,0.49426461056369175,0.5160625761188316,S9,UOAgent,0.17058022363926284,nbHfuJCJB,False,False,False,,6391367801133839717,0.8887745299091578,0.8628726770515283,0.9946042082833508,1.0
126,RVFitter,0.6811985708533632,0.5209143183374337,0.34224001426195655,0.8747997914678152,0.7779991811605892,S6,UOAgent,0.2800069717923179,njLtYnmBm,False,False,False,,-5298174755329782693,0.7757169869370436,0.712128660940735,0.9870389359794449,1.0
127,UOAgent,0.8747997914678152,0.13140475186614992,0.8558589789378586,0.6811985708533632,0.7779991811605892,S6,RVFitter,0.06589979100681376,nLFWNooIc,False,False,False,,-5298174755329782693,0.7757169869370436,0.712128660940735,0.9870389359794449,1.0
128,AwesomeNegotiator,0.8084869677514228,0.47816550427842364,0.6462965780306394,0.5657198250152616,0.6871033963833422,S1,RVFitter,0.0024019639240577817,ncfKrFEhW,False,False,False,,-2240761262016828923,0.8634138745028326,0.9638967603448905,0.9205386662058561,1.0
129,RVFitter,0.5657198250152616,0.16875877490473085,0.48246191947248607,0.8084869677514228,0.6871033963833422,S1,AwesomeNegotiator,0.002307538001332432,nmhVx1GNF,False,False,False,,-2240761262016828923,0.8634138745028326,0.9638967603448905,0.9205386662058561,1.0
130,UOAgent,0.6725529687959012,0.19652485722914453,0.59246152895923,0.35749812399705455,0.5150255463964779,S4,RVFitter,0.00345183395256754,nHdXEJjaI,False,False,False,,2158230952103544326,0.8209321138774841,0.8209321138774841,0.9212989631600221,1.0
131,RVFitter,0.35749812399705455,0.16424952297751227,0.2312276287391727,0.6725529687959012,0.5150255463964779,S4,UOAgent,0.002421076991595328,n5ZId9hmn,False,False,False,,2158230952103544326,0.8209321138774841,0.8209321138774841,0.9212989631600221,1.0
132,AwesomeNegotiator,0.30484647658929986,0.19652485722914453,0.13481639144006197,0.813195694282051,0.5590210854356754,S4,AwesomeNegotiator,0.002361043923883699,n0Ryqew59,False,False,False,,-4694285482587686174,0.7619080369570905,0.7619080369570905,1.0,1.0
133,AwesomeNegotiator,0.813195694282051,0.16424952297751227,0.776483159921759,0.30484647658929986,0.5590210854356754,S4,AwesomeNegotiator,0.0022857470612507313,nvdtqigDr,False,False,False,,-4694285482587686174,0.7619080369570905,0.7619080369570905,1.0,1.0
134,Shochan,0.6417740128808425,0.19652485722914453,0.5541542381961146,0.4759211973984305,0.5588476051396365,S4,Shochan,0.0872512189525878,nCAGOGVtd,False,False,False,,7982186192346185603,0.9009909018167631,0.9009909018167631,0.9996896712833225,1.0
135,Shochan,0.4759211973984305,0.16424952297751227,0.37292431531873593,0.6417740128808425,0.5588476051396365,S4,Shochan,0.07813836896093562,nktT4oNHw,False,False,False,,7982186192346185603,0.9009909018167631,0.9009909018167631,0.9996896712833225,1.0
136,Shochan,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,Shochan,1.0124204219318926,nHg0wOKTz,False,False,False,,6726313999529889139,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
137,Shochan,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,Shochan,1.371625830855919,nwFx6ShSa,False,False,False,,6726313999529889139,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
138,UOAgent,0.8309426096021294,0.34365556411290143,0.7537391911193017,0.3504579623117601,0.5907002859569448,DivideThePies3,AwesomeNegotiator,0.05051911508780904,nJJIrasse,False,False,False,,-4917957832572981,0.7547311602912662,0.755701793714314,0.9994606504480416,1.0
139,AwesomeNegotiator,0.3504579623117601,0.24015350268590402,0.15093749253939093,0.8309426096021294,0.5907002859569448,DivideThePies3,UOAgent,0.1074090288602747,nVTL8YfNA,False,False,False,,-4917957832572981,0.7547311602912662,0.755701793714314,0.9994606504480416,1.0
140,RVFitter,0.45048903254722683,0.34365556411290143,0.16525079586573568,0.7309115393666626,0.5907002859569448,DivideThePies3,UOAgent,2.2133372493699426,nApBnaKU0,False,False,False,,429395635057939179,0.8134950327051294,0.8125244378855501,0.9994606504480416,1.0
141,UOAgent,0.7309115393666626,0.24015350268590402,0.6715393715847984,0.45048903254722683,0.5907002859569448,DivideThePies3,RVFitter,0.11546446511056274,nRditWFui,False,False,False,,429395635057939179,0.8134950327051294,0.8125244378855501,0.9994606504480416,1.0
142,UOAgent,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,UOAgent,0.011251777817960829,nE8vXKIsd,False,False,False,,-999300850236036038,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
143,UOAgent,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,UOAgent,0.020131849218159914,nnqQYTvBX,False,False,False,,-999300850236036038,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
144,Shochan,0.2341757033874725,0.2341757033874725,0.0,0.47357940248705105,0.35387755293726175,DivideThePies8,AwesomeNegotiator,0.7562780550942989,n7upXMLSK,False,False,False,,6822288748387610057,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
145,AwesomeNegotiator,0.47357940248705105,0.47357940248705105,0.0,0.2341757033874725,0.35387755293726175,DivideThePies8,Shochan,0.004727051855297759,nOd86VKee,False,False,False,,6822288748387610057,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
146,AwesomeNegotiator,0.5117037051903686,0.3601466409842349,0.2368621842343091,0.52602079229499,0.5188622487426793,S9,Shochan,0.06471511043491773,nfkLIdlyW,False,False,False,,7403988096713699153,0.9033084302706329,0.8773959105455678,1.0,1.0
147,Shochan,0.52602079229499,0.1373045019914979,0.4505834227729576,0.5117037051903686,0.5188622487426793,S9,AwesomeNegotiator,11.293620061944239,nFbiMSeXQ,False,False,False,,7403988096713699153,0.9033084302706329,0.8773959105455678,1.0,1.0
148,AwesomeNegotiator,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,UOAgent,0.009299820885644294,nD79iQ6m2,False,False,False,,3198353607308350695,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
149,UOAgent,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,AwesomeNegotiator,0.022697289256029762,nXyIkGHKe,False,False,False,,3198353607308350695,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
150,Shochan,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,RVFitter,1.0123176083143335,nw2YQmeCt,False,False,False,,-354004605939889461,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
151,RVFitter,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,Shochan,0.012138722857343964,nvv238LWm,False,False,False,,-354004605939889461,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
152,UOAgent,0.6136967181898806,0.19652485722914453,0.5192094176331103,0.5040274054720655,0.558862061830973,S4,AwesomeNegotiator,0.003481796127744019,n2H2RL33P,False,False,False,,3896195934670075614,0.929082656918942,0.929082656918942,0.9997155320097121,1.0
153,AwesomeNegotiator,0.5040274054720655,0.16424952297751227,0.4065542190356545,0.6136967181898806,0.558862061830973,S4,UOAgent,0.002458213042700663,nSNwQSJU4,False,False,False,,3896195934670075614,0.929082656918942,0.929082656918942,0.9997155320097121,1.0
154,RVFitter,0.6872952704136528,0.6784212192414283,0.029077538576172093,0.641007758423391,0.6641515144185219,DivideThePies7,UOAgent,0.004816257918719202,nD8VtNoiM,False,False,False,,-6622826959608896305,0.9435242272853636,0.9801994514117929,0.9638060982694862,1.0
155,UOAgent,0.641007758423391,0.6026531277807107,0.09657259257896064,0.6872952704136528,0.6641515144185219,DivideThePies7,RVFitter,0.015714628985733725,nazrk5Fdc,False,False,False,,-6622826959608896305,0.9435242272853636,0.9801994514117929,0.9638060982694862,1.0
156,UOAgent,0.4754951024555656,0.2341757033874725,0.3152979152269245,0.5525228078956996,0.5140089551756326,DivideThePies8,RVFitter,0.00766174697491806,nzK84HvYW,False,False,False,,-548870689402165444,0.8694882172319156,0.9248315529455077,0.9765387874632858,0.999335729390474
157,RVFitter,0.5525228078956996,0.47357940248705105,0.14996341854241976,0.4754951024555656,0.5140089551756326,DivideThePies8,UOAgent,0.00349822809221223,n9UZgQigy,False,False,False,,-548870689402165444,0.8694882172319156,0.9248315529455077,0.9765387874632858,0.999335729390474
158,RVFitter,0.7062745031878888,0.5209143183374337,0.39578231367747135,0.8573628482964047,0.7818186757421468,S6,AwesomeNegotiator,0.00829873001202941,nMemkdryA,False,False,False,,1996993665585273074,0.7970856195344971,0.7333039129138668,0.9918846864108734,1.0
159,AwesomeNegotiator,0.8573628482964047,0.13140475186614992,0.8357841014050769,0.7062745031878888,0.7818186757421468,S6,RVFitter,0.010742505852249451,nKyeshxXJ,False,False,False,,1996993665585273074,0.7970856195344971,0.7333039129138668,0.9918846864108734,1.0
160,RVFitter,0.34842346037825495,0.19652485722914453,0.18905202546188868,0.7695738358703126,0.5589986481242838,S4,RVFitter,0.008693836032762192,nGWQnSW3G,False,False,False,,6444069802607594344,0.805507463830827,0.805507463830827,0.9999598632109303,1.0
161,RVFitter,0.7695738358703126,0.16424952297751227,0.7242883247274685,0.34842346037825495,0.5589986481242838,S4,RVFitter,0.013006908993702382,nn6ttnXhJ,False,False,False,,6444069802607594344,0.805507463830827,0.805507463830827,0.9999598632109303,1.0
162,AwesomeNegotiator,0.8084869677514228,0.47816550427842364,0.6462965780306394,0.5657198250152616,0.6871033963833422,S1,AwesomeNegotiator,0.0023173740337369964,nVWF3zEHF,False,False,False,,-8120166163087397507,0.8634138745028326,0.9638967603448905,0.9205386662058561,1.0
163,AwesomeNegotiator,0.5657198250152616,0.16875877490473085,0.48246191947248607,0.8084869677514228,0.6871033963833422,S1,AwesomeNegotiator,0.0026704559713834897,nQBdIbPmE,False,False,False,,-8120166163087397507,0.8634138745028326,0.9638967603448905,0.9205386662058561,1.0
164,UOAgent,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,UOAgent,0.00677770483889617,ntzEyoRDB,False,False,False,,-3488448654444681611,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
165,UOAgent,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,UOAgent,0.016338723158696666,n4kwP5Pos,False,False,False,,-3488448654444681611,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
166,AwesomeNegotiator,0.5907957504424531,0.3601466409842349,0.36047182719022874,0.43840928099084553,0.5146025157166494,S9,RVFitter,0.04786295583471656,nwRDgUzaD,False,False,False,,-468006510318243066,0.9867689854304029,0.9608564657053378,0.9917902429086869,1.0
167,RVFitter,0.43840928099084553,0.1373045019914979,0.3490278779643987,0.5907957504424531,0.5146025157166494,S9,AwesomeNegotiator,0.2055932556540938,nuLjqANys,False,False,False,,-468006510318243066,0.9867689854304029,0.9608564657053378,0.9917902429086869,1.0
168,RVFitter,0.6048254205777416,0.47816550427842364,0.24781880540616977,0.6233193207992926,0.6140723706885172,S1,RVFitter,0.0018445399473421276,nyiGfEFdX,False,False,False,,-5776828334272986657,0.7123013894827407,0.8127321189430222,0.8226962114332229,0.9877228056647098
169,RVFitter,0.6233193207992926,0.16875877490473085,0.5524676877685776,0.6048254205777416,0.6140723706885172,S1,RVFitter,0.0037462069740286097,nZp2TLRwW,False,False,False,,-5776828334272986657,0.7123013894827407,0.8127321189430222,0.8226962114332229,0.9877228056647098
170,AwesomeNegotiator,0.55376266119037,0.34365556411290143,0.32499520532215054,0.4914016552228925,0.5225821582066312,DivideThePies3,RVFitter,0.09211068254080601,naPaHclV8,False,False,False,,886321928050175875,0.9221898400469158,0.9223737830438168,0.8842052664789308,0.9253921030899906
171,RVFitter,0.4914016552228925,0.24015350268590402,0.34380084248378034,0.55376266119037,0.5225821582066312,DivideThePies3,AwesomeNegotiator,0.04590309763443656,nuYMA6nG1,False,False,False,,886321928050175875,0.9221898400469158,0.9223737830438168,0.8842052664789308,0.9253921030899906
172,UOAgent,0.7934985084326868,0.47816550427842364,0.6169706303135231,0.5710733912420074,0.682285949837347,S1,UOAgent,0.002142832992831245,n3mR3xN8M,False,False,False,,-1806408687985797840,0.8520427936875007,0.9525250079942447,0.9140845490506934,1.0
